distance_to_nearest_major_city,distance_to_coast,Facility ID,BIOCO2,CH4,CO2,HFC,HFE,N2O,NF3,OTHER,OTHER_FULL,PFC,SF6,VERY_SHORT,CountyFips,StateFips,Average,Counts,Percent
364712.9574669591,703521.1263473642,1000023.0,0.0,34.25,109820.1,0.0,0.0,40.826,0.0,0.0,0.0,0.0,0.0,0.0,40037.0,40.0,11.1008306849315,2044789.0,0.273972602739726
210366.5855670779,206947.62126679404,1009669.0,0.0,39544.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13081.0,13.0,11.7157495178082,0.0,0.0
26336.16639764408,529698.0861067561,1002732.0,0.0,64098.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13045.0,13.0,16.411392270341352,408792.0,0.0
194171.466935572,246914.40759693028,1005356.0,0.0,34329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48512.0,48.5,12.071701951894914,96943.0,1.284073612840736
173491.00077195448,1099377.009321548,1004359.5,23.65,8318.625,55679.4,0.0,0.0,269.392,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
224852.73870525853,377501.2972730708,1007206.0,594.2,18.5,37249.4,0.0,0.0,22.648,0.0,0.0,0.0,0.0,0.0,0.0,1043.0,1.0,11.5269764575342,0.0,0.0
99310.50082660204,76375.18412768377,1004182.5161290322,16222.59677419355,6201.274193548387,67462.9870967742,3558.9729935483874,56.274580645161286,407.89470967741937,397.93032258064517,528.5935483870968,11459.870967741936,3057.364290322581,95.68645161290321,0.5904926129032259,34035.5,34.0,13.66632902083633,683540.875,0.14033223114470156
618571.124450262,886018.693449148,1004223.0,0.0,42422.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38012.0,38.0,7.030171695890415,0.0,0.0
372989.5633162782,748543.1401540558,1003684.5,0.0,986.875,20424.8,0.0,0.0,11.472999999999999,0.0,0.0,0.0,0.0,0.0,0.0,28532.333333333332,28.5,6.436780380821915,18504.666666666668,0.0
6307.650409011334,479833.58142631676,1004819.2,0.0,72124.613554982,323983.58073915896,0.0,0.0,319.75029087187727,0.0,0.0,0.0,0.0,0.0,0.0,39035.0,39.0,25.925728736256005,28028526.0,1.1145174434397922
143343.99963259965,1232843.259557401,1004381.7777777778,1872.7542586666668,31254.175633333332,596811.5107777779,0.0,0.0,1690.345333777778,0.0,0.0,0.0,0.0,0.0,0.0,29040.0,29.0,14.289449257620596,201015.0,0.0
27723.952967274836,396256.2860355612,1005289.9555555555,25768.866666666665,50616.555555555555,46211.904444444444,196.21457111111113,111.27913111111113,742.5961333333333,1275.896,0.0,1110.7066666666667,9957.628155555556,2575.6906666666664,0.011522311111111109,20461.4,20.4,12.500742514419777,20231307.6,0.0
110651.98643469773,1083902.9585290484,1004699.1111111111,3057.5555555555557,8031.916666666667,62485.76666666667,0.0,0.0,138.868,0.0,0.0,0.0,0.0,0.0,0.0,55025.0,55.0,20.7150460103184,496295.0,0.273972602739726
104179.55888578085,203692.0496332452,1002654.0,0.0,32.75,66848.8,0.0,0.0,41.124,0.0,0.0,0.0,0.0,0.0,0.0,51590.0,51.0,9.61320510684931,0.0,0.0
105289.27730507724,646211.1835331647,1000704.0,376.15,196.25,103539.05,0.0,0.0,59.004,0.0,0.0,0.0,0.0,0.0,0.0,39037.0,39.0,11.8141103013699,210668.0,0.0
117008.66646968266,129958.18538203325,1002421.25,4275.775,2792.9375,292953.3,0.0,0.0,1206.1550000000002,0.0,0.0,0.0,0.0,0.0,0.0,45031.0,45.0,10.7100937232877,136552.0,0.0
115490.28866179753,105392.09735047423,1004731.6666666666,27328.5,6332.983333333334,71797.30783333334,0.0,0.0,621.33,0.0,0.0,0.0,0.0,0.0,0.0,42043.0,42.0,12.3709260191781,2690848.0,0.547945205479452
39035.85570513671,479710.9813518174,1003889.4,0.0,16449.575,51206.159,0.0,0.0,63.8614,0.0,0.0,0.0,0.0,0.0,0.0,42047.0,42.0,21.63700679222205,2314406.0,0.0
145784.71849824928,807423.9335703562,1004157.6666666666,1511.9333333333334,25046.875,522807.0500000001,0.0,0.0,2675.6426666666666,0.0,0.0,0.0,0.0,0.0,0.0,22715.666666666668,22.666666666666668,14.91699950406457,361551.3333333333,0.0
16136.346597477099,874609.2823621223,1005758.5714285715,9495.9,13007.5,172591.6428571428,0.0,0.0,494.5097142857143,0.0,0.0,0.0,0.0,0.0,0.0,34031.0,34.0,13.615149292408542,2878053.0,2.25481876591102
405486.5336794102,1474177.9444863065,1006672.0,0.0,45.0,96948.0,0.0,0.0,53.64,0.0,0.0,0.0,0.0,0.0,0.0,46035.0,46.0,7.71133612054794,0.0,0.0
630430.6349148097,1312868.1785221617,1001320.5,2117.65,1453.5,25373.4,0.0,0.0,22.201,0.0,0.0,0.0,0.0,0.0,0.0,30567.0,30.5,8.085057639041095,0.0,0.0
273997.29426642664,258272.57017191197,1006564.5714285715,121144.14285714286,19786.589285714286,523920.3642857143,0.0,0.0,3767.145714285714,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
559719.0342494574,865024.5547422593,1002575.5,104.55,161.875,84415.1,0.0,0.0,47.829,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
30754.961265298283,649917.1979994138,1002094.5,0.0,2945.3125,1363182.125,0.0,0.0,5004.314,0.0,0.0,0.0,0.0,0.0,0.0,18029.0,18.0,11.9325536246575,100156.0,0.0
164307.43456648933,434301.5066455452,1005738.6666666666,298.73333333333335,46501.0,33286.63333333334,0.0,0.0,20.562000000000005,0.0,0.0,0.0,0.0,0.0,0.0,23449.8,23.4,9.651886674520538,0.0,0.0
599447.0082938574,737888.1625992742,1007439.0,0.0,105.25,225740.8,0.0,0.0,126.948,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
159374.49879368974,671115.3372080881,1004140.5,0.0,12758.333333333334,56366.01666666666,0.0,0.0,106.78333333333332,0.0,0.0,0.0,0.0,0.0,0.0,39039.0,39.0,10.9157201972603,39038.0,0.0
46580.387664274764,516799.20795699133,1006536.5,2135.94,62352.657499999994,5193.523600000001,0.0,0.0,10.9962,0.0,0.0,0.0,0.0,20152.464,0.0,20885.333333333332,20.833333333333332,14.648477185366671,2113133.3333333335,0.045662100456621
68473.56318149497,279777.7999585796,1003105.8571428572,34201.52857142858,14252.964285714286,505486.92142857134,0.0,0.0,1624.0574285714285,0.0,0.0,0.0,0.0,4512.771428571429,0.0,32373.666666666668,32.333333333333336,15.796182936158134,1346692.6666666667,0.04566210045662101
260303.77934128998,724178.6702776378,1004233.2,267697.0,73620.65,109991.56000000001,0.0,0.0,4532.6395999999995,0.0,0.0,0.0,0.0,0.0,0.0,27396.333333333332,27.333333333333332,7.758144355251142,19251.666666666668,0.0
2457787.9723202037,247946.1921805236,1007429.5,0.0,150.875,183306.69999999998,0.0,0.0,787.167,0.0,0.0,0.0,0.0,0.0,0.0,2068.0,2.0,,0.0,
44269.12471222971,418149.76980892825,1006295.0,4947.406831727272,50738.995740909086,27375.392727272727,0.0,0.0,39.014458,0.0,0.0,0.0,0.0,318.9927272727273,0.0,48121.0,48.0,11.0938057013699,39776574.0,0.0
956.5949973713117,1201369.6307294923,1008200.9821428572,0.0,116052.98660714286,60841.72857142857,0.0,0.0,121.24342857142857,0.0,0.0,0.0,0.0,0.0,0.0,8031.0,8.0,15.505313330270353,2480076.0,0.0
260465.89326739716,1165239.8594173058,1003201.0,61.06,12961.7,322182.46,0.0,0.0,1427.9564,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
208372.54609428928,218605.68567781686,1004122.5,0.0,13739.875,34602.0,0.0,0.0,19.519,0.0,0.0,0.0,0.0,0.0,0.0,41017.0,41.0,9.44845440821918,319600.0,0.547945205479452
195093.2637263213,381817.6996823764,1002708.0,552137.0,41525.5,157842.6,0.0,0.0,8868.778,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,5.0,10.325061709589,0.0,0.0
49858.603479752586,347845.83778254554,1005260.3333333334,0.0,19991.0,462129.8333333333,0.0,0.0,255.4853333333333,0.0,0.0,0.0,0.0,0.0,0.0,20030.0,20.0,13.506975799645579,491517.0,0.0
198797.33071053744,1008676.8043518424,1007467.0,0.0,72072.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48123.0,48.0,8.80383936438357,40578.0,0.0
264590.1665456673,987544.3436624607,1005433.75,270481.8,31071.325,36516.79575,0.0,0.0,4058.8344999999995,0.0,0.0,0.0,0.0,0.0,0.0,21714.333333333332,21.666666666666668,8.644269921461186,13150.666666666666,0.0
51813.61022385789,595960.8314200933,1005559.0,0.0,13.0,27609.1,0.0,0.0,15.496,0.0,0.0,0.0,0.0,0.0,0.0,47043.0,47.0,9.88130212328767,0.0,0.0
1159.3032920953535,3505.2131012507875,1006090.6666666666,1091.6666666666667,25.375,28795.833333333332,0.0,0.0,32.233666666666664,0.0,0.0,0.0,0.0,15343.64,0.0,,,,,
146530.77318050063,1115936.1584355433,1005390.8571428572,2330.1857142857143,8117.714285714285,102652.79999999997,0.0,0.0,416.6465714285714,0.0,0.0,0.0,0.0,0.0,0.0,31552.5,31.5,12.433762755224986,5365.0,0.0
525580.1425026658,587207.2561368385,1004087.6,0.0,41490.5,121416.34,0.0,0.0,67.2288,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
25957.43222362913,7965.302410043421,1006164.0,0.0,7.75,237300.0,0.0,0.0,18.476,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
188434.88597341775,39318.543076588314,1003514.3333333334,30.116666666666664,9757.475,168594.9833333333,0.0,0.0,794.9150000000001,0.0,0.0,0.0,0.0,0.0,0.0,34527.0,34.5,9.969674964383538,364444.5,0.136986301369863
250920.80827374163,158428.16002693307,1002372.5,46719.95,26246.125,77697.7,0.0,0.0,829.0360000000001,0.0,0.0,0.0,0.0,0.0,0.0,13095.0,13.0,24.196705108320998,205191.0,0.594485423252546
183693.4816220005,993357.655599461,1005029.25,31991.343979708334,32243.134785416667,382296.660625,0.0,0.0,2155.363845833333,0.0,0.0,0.0,0.0,51.68,0.0,31041.333333333332,31.0,10.16429124526895,620247.0833333334,0.0
170612.67212561733,825228.1742045006,1005347.5,0.0,10933.875,15047.425,0.0,0.0,9.089,0.0,0.0,0.0,0.0,0.0,0.0,18037.0,18.0,24.4143930947405,260664.0,1.14353782013103
240246.9809702082,1205299.4472770528,1002386.75,148.475,11398.4375,92639.9,0.0,0.0,46.19,0.0,0.0,0.0,0.0,0.0,0.0,19061.0,19.0,10.7122,0.0,0.0
157746.28158998583,995821.5514278254,1006409.0,0.0,22019.0,15360.5,0.0,0.0,9.685,0.0,0.0,0.0,0.0,0.0,0.0,49013.0,49.0,6.51409414246576,376779.0,0.273972602739726
166401.07877596666,682232.2020484048,1006116.0,0.0,147.25,317673.0,0.0,0.0,175.522,0.0,0.0,0.0,0.0,0.0,0.0,29069.0,29.0,10.4088283150685,64078.0,0.0
447586.7921374355,1154897.5692623677,1006695.25,0.0,2710.3125,114940.45,0.0,0.0,76.139,0.0,0.0,0.0,0.0,0.0,0.0,46529.0,46.5,7.829831469863015,0.0,0.0
33801.20068804809,981065.7126219894,1006169.375,5353.25,51657.390728125,11491.5092195,0.0,0.0,35.46568775,0.0,0.0,0.0,0.0,5064.165,0.0,17043.0,17.0,22.6379786063927,2771345.0,0.273972602739726
119490.8402287035,51944.77661479653,1003220.0,206397.05000000002,1687.875,16558.75,0.0,0.0,2653.094,0.0,0.0,0.0,0.0,0.0,0.0,37061.0,37.0,19.864664762194458,659728.0,3.032116956371592
32417.22910613452,171893.495770297,1005395.0,53.82000000000001,15593.55975,24989.52,34.04,0.0,224.69199999999995,249.05599999999998,0.0,700.8,2777.7532,1030.104,0.0,37063.0,37.0,19.5462615862069,552246.0,0.0
87010.81008267861,35917.660509608395,1002473.6666666666,21512.899999999998,12193.666666666666,34469.46666666667,11.421066666666666,0.0,4246.698666666666,2265.813333333333,0.0,18105.333333333332,9087.648,213.55999999999997,0.18767543333333334,36027.0,36.0,9.52111831780822,1491139.0,0.273972602739726
5950.72097266857,25608.643117903583,1004209.9333333333,1726.5,19963.42,903635.8235333334,0.0,0.0,3870.4637333333344,0.0,0.0,0.0,0.0,351.576,0.0,30081.0,30.0,13.616254951799426,5236806.5,1.3717446936625
110221.45386307871,592886.4918599458,1003118.0,0.0,16253.75,52009.4,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,47045.0,47.0,19.15440171242696,0.0,0.0
163774.09638872015,1103000.526705754,1006624.0,0.0,24034.125,18379.5,0.0,0.0,10.281,0.0,0.0,0.0,0.0,0.0,0.0,8037.0,8.0,5.27756588493151,0.0,0.0
296115.48144105345,104692.12546896486,1002823.0,1647019.7,38958.0,786466.5,0.0,0.0,27026.514,0.0,0.0,0.0,0.0,0.0,0.0,13099.0,13.0,10.7303925424657,0.0,0.0
412075.82308499666,83687.20537009242,1004442.7222222222,78886.77777777778,18918.708333333332,595324.2349999999,168653.36656111112,0.0,2241.8705555555553,0.0,0.0,0.0,0.0,7069.7733333333335,2.8833333333333333,,,,,
132394.5106966704,763374.0827150554,1004407.25,6713.525,8829.8125,262476.15,0.0,0.0,1289.3715,0.0,0.0,0.0,0.0,41610.0,0.156775,26045.0,26.0,10.1136473589041,0.0,0.0
143613.96394294643,1040827.4325556747,1008932.5,0.0,27336.625,3284.65,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
454345.54232935637,643064.5119914825,1002679.5,0.0,26750.25724375,468622.025,0.0,0.0,462.86850000000004,0.0,0.0,0.0,0.0,0.0,0.0,48135.0,48.0,8.15310901917808,139692.0,0.0
648391.8329690231,797395.1691920434,1006609.6,0.0,78980.425,106446.31000000001,0.0,0.0,94.4958,0.0,0.0,0.0,0.0,0.0,0.0,36521.0,36.5,7.61757013835616,54032.0,0.0
88965.84648081925,74203.5136943273,1000392.5,0.0,12141.5,346372.85,0.0,0.0,1774.292,0.0,0.0,0.0,0.0,0.0,0.0,37065.0,37.0,18.62602036121507,112166.0,0.0
436928.1094755519,1307283.8900367636,1005137.5,0.0,815.375,137426.15,0.0,0.0,77.18199999999999,0.0,0.0,0.0,0.0,0.0,0.0,46045.0,46.0,7.21710136986302,0.0,0.0
211874.58190197885,217079.54234239933,1002928.4,538.4,66151.9,1011896.4799999999,0.0,0.0,958.6659999999998,0.0,0.0,0.0,0.0,0.0,0.0,15076.0,15.0,10.758974789041101,78972.0,0.410958904109589
339085.7315433033,862228.3797292812,1005259.95,219.83,21413.425,342098.88999999996,436.6,0.0,1036.1162,266.6,0.0,360.0,17689.965,1725.048,0.06107,,,,,
152858.67658720305,294636.3033491799,1003674.5,248461.35,41472.875,192585.64999999997,0.0,0.0,4769.937,0.0,0.0,0.0,0.0,0.0,0.0,31048.0,31.0,9.16484581369863,12590.5,0.136986301369863
141587.96240944942,812136.817955222,1007460.0,10895.4130535,49154.5146375,553.7215,0.0,0.0,39.730701,0.0,0.0,0.0,0.0,0.0,0.0,18039.0,18.0,22.3122331160666,1191162.0,0.0
255966.07364168734,635810.0401396024,1004903.5,0.0,12752.875,360111.95,0.0,0.0,659.325,0.0,0.0,0.0,0.0,0.0,0.0,32007.0,32.0,7.14439512876713,49375.0,0.273972602739726
73465.57163502305,401849.7856460563,1003492.3076923077,1375.1845202307693,35751.446044230775,414146.49069230765,0.0,0.0,587.3250824615384,0.0,0.0,0.0,0.0,0.0,0.0,36078.333333333336,36.0,12.10136710932813,712864.3333333334,0.0
338436.54635903623,529273.4186867039,1004097.5,0.0,31582.666666666668,14592.399999999996,0.0,0.0,8.095666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8545.0,8.5,9.066215282191806,0.0,0.0
183813.4113476429,877760.7115827586,1001114.5,0.0,20711.75,7018163.550000001,0.0,0.0,35915.854,0.0,0.0,0.0,0.0,0.0,0.0,49015.0,49.0,6.33554101643835,0.0,0.0
217308.68637979616,1351697.7470948573,1004331.0,0.0,41.0,86912.1,0.0,0.0,48.872,0.0,0.0,0.0,0.0,0.0,0.0,22555.0,22.5,8.2716161630137,0.0,0.0
218654.38264039828,431226.86703832075,1003937.1538461539,4575.20046176923,33782.94469230769,165897.28546153847,0.0,0.0,669.4827884615382,0.0,0.0,0.0,0.0,0.0,0.0,39040.333333333336,39.0,13.376413964897715,451196.6666666667,0.0
424136.8443686094,33867.77668609852,1004354.8333333334,188466.92500000002,47788.916666666664,545426.2083333334,0.0,0.0,859739.238,0.0,0.0,0.0,0.0,0.0,0.0,6543.0,6.5,14.34491006315541,598920.0,0.0
37636.50983761757,17106.915854840274,1003247.8,91615.125,45476.8125,129180.52500000002,0.0,0.0,2031.0786,0.0,0.0,0.0,0.0,5879.321999999999,0.0,39223.8,39.2,13.561109117967185,3290386.6,0.1643835616438356
166639.99922509905,580514.2432402516,1004082.0,0.0,78479.5,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21065.0,21.0,9.81516397534247,0.0,0.0
144725.63093255594,389381.51567656046,1008805.0,2772.9,2349.25,165856.35,0.0,0.0,875.971,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1.0,23.153215538392402,104323.0,0.273972602739726
371629.80919795705,532007.6467082459,1003993.0,0.0,1918.25,698503.0,0.0,0.0,3321.9550000000004,0.0,0.0,0.0,0.0,0.0,0.0,32011.0,32.0,5.46003115068494,0.0,0.0
312193.19105348986,110373.79510766645,1004948.0,0.0,230.9375,124816.59999999999,0.0,0.0,21.307000000000002,0.0,0.0,0.0,0.0,0.0,0.0,22039.0,22.0,9.21348409041094,33791.0,0.0
2426249.1458486835,330580.4921737833,1005048.75,0.0,9205.875,226998.59999999998,0.0,0.0,946.2617500000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
23947.706404981807,9697.262236021363,1005656.875,75140.8,35165.0625,48525.18749999999,0.0,0.0,1700.0527499999998,0.0,0.0,0.0,0.0,0.0,0.0,51059.0,51.0,18.596814905871184,24291256.0,0.0
54765.87033802977,193207.55530802498,1003404.0,41942.1,11413.13,217642.72999999998,0.0,0.0,1314.9845999999998,0.0,0.0,0.0,0.0,0.0,0.0,31028.333333333332,31.0,14.519557286275125,9928262.0,0.4536511118535843
43420.18286424586,5089.989525061957,1007084.0,0.0,37908.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
765281.4998438564,1358277.439426852,1009508.0,0.0,1689.5,33265.2,0.0,0.0,18.774,0.0,0.0,0.0,0.0,0.0,0.0,30025.0,30.0,5.95677987123288,0.0,0.0
97889.938957295,438534.3777607548,1003890.5,0.0,13153.875,26910.8,0.0,0.0,15.049,0.0,0.0,0.0,0.0,0.0,0.0,30629.0,30.5,9.919378980821925,186527.0,0.0
151064.96476613326,1279117.5260221206,1002950.0,20241.3,46.75,47412.3,0.0,0.0,55.726,0.0,0.0,0.0,0.0,0.0,0.0,27043.0,27.0,9.34707176164384,0.0,0.0
221032.79365023764,579409.1883976407,1005238.5,0.0,27630.0,74568.05,0.0,0.0,9.9085,0.0,0.0,0.0,0.0,0.0,0.0,5045.0,5.0,22.9471781490834,0.0,0.0
74762.45626576144,40077.176585429894,1003255.0,0.0,22288.833333333332,84918.7,0.0,0.0,61.686,0.0,0.0,0.0,0.0,0.0,0.0,51061.0,51.0,9.35296421369863,0.0,0.0
110243.04782694612,508556.37402831746,1004456.8823529412,5.823529411764706,17109.563725490196,773527.7764705882,0.0,0.0,3433.047081593928,0.0,0.0,0.0,0.0,0.0,0.0,29064.272727272728,29.0,11.574335015145477,282405.54545454547,0.0
170334.65063571738,1168176.975197573,1004230.0,0.0,32.0,67766.7,0.0,0.0,38.144,0.0,0.0,0.0,0.0,0.0,0.0,29052.0,29.0,9.10337901506849,0.0,0.0
394271.5739183717,1064064.019937212,1002231.0,0.0,1998.125,716014.25,0.0,0.0,3414.8565000000003,0.0,0.0,0.0,0.0,0.0,0.0,20055.0,20.0,7.8898076958904,0.0,0.0
342773.4899503516,582820.5058373321,1000403.0,0.0,15.75,33245.6,0.0,0.0,18.774,0.0,0.0,0.0,0.0,0.0,0.0,48151.0,48.0,7.75729489041096,0.0,0.0
614565.5896000807,598443.3683474635,1005495.6666666666,61414.333333333336,5275.166666666667,7027.333333333333,0.0,0.0,777.2833333333333,0.0,0.0,0.0,0.0,0.0,0.0,30029.0,30.0,7.2573026739726,0.0,0.0
157298.91487214467,89029.31840208409,1002906.5,811168.5,23024.625,107696.45,0.0,0.0,12369.98,0.0,0.0,0.0,0.0,0.0,0.0,50039.0,50.0,14.636890878163134,0.0,0.0
147484.2854294049,623799.0783027215,1003994.5,279271.7833333333,29127.75,737671.5500000002,0.0,0.0,7714.772999999997,0.0,0.0,0.0,0.0,0.0,0.0,28418.666666666668,28.333333333333332,14.079966081442372,208840.16666666666,0.10177882324001049
80733.7422139391,101612.89501663583,1000890.5,0.0,1616.125,1246091.15,0.0,0.0,2585.597,0.0,0.0,0.0,0.0,0.0,0.0,51065.0,51.0,8.94124130136986,0.0,0.0
84244.1155973925,983849.6855541989,1002203.0,0.0,135.41666666666666,130410.23333333334,0.0,0.0,232.24133333333336,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
372335.6805751363,986941.2460311521,1003015.0,1470.2777777777778,16748.63888888889,124975.37777777779,0.0,0.0,894.4304444444444,0.0,0.0,0.0,0.0,0.0,0.0,18555.0,18.5,9.28109331369865,72514.5,0.0
146026.46689268516,326509.2378582475,1001856.0,0.0,728.0,1261.9,0.0,0.0,0.596,0.0,0.0,0.0,0.0,0.0,0.0,48547.0,48.5,8.14680581780822,0.0,0.0
425806.6221163442,104826.5801231397,1005350.3333333334,0.0,22383.5,4650.066666666667,0.0,0.0,2.5826666666666664,0.0,0.0,0.0,0.0,0.0,0.0,28035.0,28.0,21.710957991569202,0.0,0.0
99673.35222953235,317767.486496672,1004658.2,3018.4964088,80060.39106999998,22611.24,0.0,0.0,24.370320800000002,0.0,0.0,0.0,0.0,0.0,0.0,25092.0,25.0,15.496192548833188,2845512.0,0.0
37431.31287040614,51047.1646094583,1005236.6,0.0,90599.13,3705480.7600000002,76.072,0.0,17240.6112,8.256,0.0,0.0,5613.808800000001,909.2639999999999,0.0,,,,,
141768.90350214855,370332.93429389363,1003160.0434782609,51317.48695652174,45859.04565217391,828585.5206956521,0.0,0.0,4752.244869565216,0.0,0.0,0.0,0.0,0.0,0.0,28173.96,28.12,10.850425491955187,810361.56,0.16098921081343198
82400.66401119033,78977.015538871,1005789.25,3698.0,28008.75,16073.025,0.0,0.0,26.7455,0.0,0.0,0.0,0.0,0.0,0.0,37545.0,37.5,15.24505112760021,1423764.0,0.0
150949.6303835223,1237674.48131521,1003849.0,0.0,450.25,65807.15,0.0,0.0,36.952,0.0,0.0,0.0,0.0,0.0,0.0,27047.0,27.0,9.59807858356164,0.0,0.0
130995.90566206005,245236.47817917928,1004839.2222222222,0.0,41460.77777777778,225950.47777777776,0.0,0.0,121.71644444444443,0.0,0.0,0.0,0.0,0.0,0.0,48161.0,48.0,9.44321504383562,137256.0,0.0
318095.195421363,1169445.3596848003,1004585.0,16821.420000000002,2404.25,366740.36,0.0,0.0,672.7052,0.0,0.0,0.0,0.0,0.0,0.0,24792.5,24.75,9.174050731017612,32116.5,0.0
182023.90310403763,138786.10866878292,1004810.15,1305.4950000000001,5213.2375,71258.545,0.0,0.0,334.38579999999996,0.0,0.0,0.0,0.0,0.0,0.0,6019.0,6.0,31.134212080651793,189621128.0,21.5111423330601
81084.88262989813,192949.45211099507,1004104.0,0.0,91.75,193882.9,0.0,0.0,109.366,0.0,0.0,0.0,0.0,0.0,0.0,48163.0,48.0,8.15329186027397,17417.0,0.0
50731.17805736643,431848.1360570611,1005458.1666666666,0.0,28457.020833333332,230959.8666666666,0.0,0.0,974.9566666666668,0.0,0.0,0.0,0.0,6158.09,0.0,23936.75,23.875,12.012829928234401,3564264.5,0.0
402926.965364286,1263689.0296013658,1004039.0,0.0,22.5,47955.3,0.0,0.0,26.82,0.0,0.0,0.0,0.0,0.0,0.0,31065.0,31.0,7.42089727123288,0.0,0.0
291690.886098492,60703.56686079515,1002844.0,0.0,3333.25,40914.9,0.0,0.0,23.84,0.0,0.0,0.0,0.0,0.0,0.0,12039.0,12.0,10.7696244493151,0.0,0.0
228856.04957091692,1180227.8120119076,1002936.8333333334,39.15,1399.5416666666667,147127.18333333332,0.0,0.0,281.014,0.0,0.0,0.0,0.0,0.0,0.0,31067.0,31.0,9.18821259178082,21968.0,0.0
538906.1460725123,729227.3801422188,1001806.0,0.0,1888.75,415100.5,0.0,0.0,207.11,0.0,0.0,0.0,0.0,0.0,0.0,48165.0,48.0,7.93026207671233,0.0,0.0
247044.10759566055,777946.0320638628,1005438.8,0.0,8574.35,146807.78,0.0,0.0,222.7848,0.0,0.0,0.0,0.0,0.0,0.0,22722.333333333332,22.666666666666668,9.247527262100466,5700.666666666667,0.0
136370.09547954003,417663.59295010753,1003237.3333333334,0.0,43865.89344166667,8060095.909666668,0.0,0.0,40382.97333333333,0.0,0.0,0.0,0.0,0.0,0.0,39053.0,39.0,11.2302387479452,61904.0,0.0
61301.67698506991,5247.096617888611,1003867.5,0.0,27186.00833333333,1054084.01,0.0,0.0,2233.6341666666667,0.0,0.0,0.0,0.0,0.0,0.0,48167.0,48.0,10.8156705013699,3544836.0,0.0
355344.3034009779,899043.4993267312,1005308.1818181818,0.0,21788.727272727272,288431.28181818186,0.0,0.0,117.35781818181816,0.0,0.0,0.0,0.0,0.0,0.0,35206.0,35.166666666666664,6.718053718264837,100993.33333333333,0.0
279742.3761454836,505359.17097170535,1002288.0,0.0,4.0,8418.0,0.0,0.0,5.96,0.0,0.0,0.0,0.0,0.0,0.0,5051.0,5.0,22.4311774621004,0.0,0.0
125977.13149427756,204661.73221668781,1005771.25,0.0,21581.5,20140.875,0.0,0.0,73.45700000000001,0.0,0.0,0.0,0.0,0.0,0.0,24023.0,24.0,9.66507417534246,60202.0,0.0
207795.61139820656,580020.1795409889,1003684.0,0.0,1254.125,195193.94999999998,0.0,0.0,666.03,0.0,0.0,0.0,0.0,0.0,0.0,40049.0,40.0,9.61662877260274,519631.0,0.0
16353.297258868106,267307.43086079194,1002851.4,0.0,24327.05,973393.32,0.0,0.0,4931.4232,0.0,0.0,0.0,0.0,0.0,0.0,37071.0,37.0,21.5069329371728,1655128.0,0.0
26286.432178168747,470488.2115759191,1007906.0,0.0,5150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39055.0,39.0,11.5987349232877,373504.0,0.0
149452.1498826272,632269.524650513,1004619.0,874.03150575,79207.02723125,23411.343125,0.0,0.0,16.4496,0.0,0.0,0.0,0.0,0.0,0.0,31043.0,31.0,13.76678984022633,1295272.0,0.0
249081.27524354737,3928.73447099467,1005556.0,480361.325,18718.1875,1424492.05,0.0,0.0,13632.978500000001,0.0,0.0,0.0,0.0,0.0,0.0,45043.0,45.0,9.75451012876711,0.0,0.0
181122.84117469634,766084.5257381592,1004214.5,0.0,87033.08333333333,2634053.5500000003,0.0,0.0,13414.023,0.0,0.0,0.0,0.0,0.0,0.0,32552.0,32.5,16.252411562879953,58481.5,0.0
126089.24066941519,309521.419614999,1004716.5,0.0,36.125,75832.25,0.0,0.0,43.21,0.0,0.0,0.0,0.0,0.0,0.0,4007.0,4.0,7.10434044383562,427832.0,0.0
135135.90383582833,45449.711200825936,1003148.0,0.0,1726.25,10751.1,0.0,0.0,5.96,0.0,0.0,0.0,0.0,0.0,0.0,12041.0,12.0,8.38659422465753,0.0,0.0
